game_genre,resolution,preset,ray_tracing,upscaling,gpu_utilization,vram_used_mb,vram_utilization,cpu_utilization,ram_utilization,gpu_temperature,gpu_clock_mhz,gpu_power_watts,cpu_gpu_ratio,vram_pressure,thermal_throttle,resolution_width,resolution_height,total_pixels,preset_ordinal,fps,frame_time,low_1pct_fps,bottleneck_class,health_score
fps_aaa,1920x1080,ultra,0,fsr_quality,74.48,2523.84,61.62,55.1,80.09,77.28,1695.0,64.9,0.7398,0,0,1920,1080,2073600,3,81.1,12.33,48.3,BALANCED,93.2
racing,1920x1080,medium,1,fsr_balanced,66.24,1999.2,48.81,33.98,75.85,72.22,1614.57,72.8,0.513,0,0,1920,1080,2073600,1,109.7,9.12,53.5,BALANCED,100.0
fps_competitive,1280x720,low,0,dlss_quality,61.57,988.86,24.14,77.27,85.36,69.34,1695.0,68.23,1.2549,0,0,1280,720,921600,0,400.0,2.5,217.7,BALANCED,95.0
battle_royale,2560x1440,medium,0,none,79.81,1989.98,48.58,50.25,72.15,81.23,1695.0,78.42,0.6296,0,0,2560,1440,3686400,1,67.3,14.86,37.0,BALANCED,81.3
battle_royale,1920x1080,ultra,0,dlss_balanced,79.52,2538.05,61.96,64.41,65.37,78.79,1695.0,74.08,0.81,0,0,1920,1080,2073600,3,114.2,8.76,57.8,BALANCED,88.6
strategy,1920x1080,ultra,0,dlss_balanced,80.35,2685.93,65.57,86.68,91.98,83.38,1695.0,78.67,1.0787,1,0,1920,1080,2073600,3,60.8,16.45,32.1,CPU,59.9
fps_aaa,1280x720,epic,0,dlss_quality,60.68,2436.95,59.5,48.76,76.92,77.42,1695.0,63.94,0.8036,0,0,1280,720,921600,4,96.4,10.37,46.4,BALANCED,92.8
racing,1920x1080,epic,0,fsr_quality,99.0,2803.08,68.43,36.68,85.15,96.64,1514.25,75.18,0.3705,0,1,1920,1080,2073600,4,62.6,15.97,36.6,THERMAL,65.0
moba,2560x1440,ultra,1,fsr_balanced,92.06,3885.75,94.87,62.89,68.48,90.61,1493.02,78.55,0.6831,1,1,2560,1440,3686400,3,25.4,39.37,14.5,THERMAL,46.9
fps_competitive,2560x1440,high,0,none,82.27,2365.12,57.74,52.82,81.4,90.58,1515.96,74.74,0.6421,1,1,2560,1440,3686400,2,94.8,10.55,46.0,THERMAL,70.0
battle_royale,2560x1440,ultra,1,none,89.99,3993.17,97.49,34.43,73.88,89.93,1467.79,76.44,0.3826,1,1,2560,1440,3686400,3,15.6,64.1,8.7,THERMAL,40.4
fps_competitive,2560x1440,high,1,none,98.14,3311.65,80.85,44.58,74.59,85.3,1664.04,80.0,0.4543,1,1,2560,1440,3686400,2,30.0,33.33,18.1,THERMAL,50.0
racing,1920x1080,epic,0,fsr_balanced,91.08,2707.85,66.11,38.12,83.16,93.87,1568.35,74.94,0.4185,0,1,1920,1080,2073600,4,78.9,12.67,38.4,THERMAL,65.0
fps_aaa,1920x1080,high,0,none,76.28,2341.01,57.15,34.89,83.78,78.54,1695.0,79.07,0.4574,0,0,1920,1080,2073600,2,76.1,13.14,48.6,BALANCED,84.4
fps_aaa,3840x2160,ultra,1,dlss_quality,74.96,4159.26,101.54,46.0,70.42,85.05,1568.26,74.32,0.6136,1,1,3840,2160,8294400,3,11.8,84.75,7.4,THERMAL,37.9
racing,2560x1440,high,0,fsr_balanced,89.33,2637.57,64.39,54.61,80.62,84.1,1560.01,69.32,0.6113,0,0,2560,1440,3686400,2,130.2,7.68,80.7,BALANCED,72.7
rpg_open_world,3840x2160,medium,0,none,76.42,1976.91,48.26,47.48,72.57,82.95,1646.53,76.32,0.6213,0,0,3840,2160,8294400,1,27.6,36.23,15.6,BALANCED,54.6
fps_aaa,1920x1080,high,0,none,70.45,2239.95,54.69,57.07,69.57,82.53,1695.0,71.06,0.81,0,0,1920,1080,2073600,2,90.2,11.09,41.2,BALANCED,77.4
strategy,1920x1080,high,1,none,73.38,2690.4,65.68,70.29,69.57,79.64,1695.0,68.74,0.9579,1,0,1920,1080,2073600,2,29.1,34.36,16.6,BALANCED,65.5
strategy,1920x1080,high,0,fsr_quality,81.73,1956.18,47.76,83.8,81.03,76.76,1615.13,77.71,1.0253,0,0,1920,1080,2073600,2,78.9,12.67,49.5,BALANCED,94.7
fps_competitive,2560x1440,high,0,none,86.66,2520.54,61.54,64.82,65.83,85.57,1695.0,80.0,0.7479,1,1,2560,1440,3686400,2,91.3,10.95,55.4,THERMAL,70.0
moba,2560x1440,medium,1,none,76.55,2424.22,59.19,65.67,77.78,79.02,1664.45,79.54,0.8578,1,0,2560,1440,3686400,1,77.7,12.87,36.7,BALANCED,87.9
battle_royale,1920x1080,ultra,1,fsr_quality,93.01,3211.2,78.4,51.62,65.96,95.5,1654.25,67.29,0.555,1,1,1920,1080,2073600,3,33.7,29.67,19.7,THERMAL,52.5
racing,1920x1080,ultra,0,none,70.04,2579.58,62.98,39.0,76.3,84.6,1695.0,72.18,0.5568,0,0,1920,1080,2073600,3,87.7,11.4,42.0,BALANCED,71.2
fps_competitive,1920x1080,high,0,none,79.39,2116.41,51.67,46.39,81.11,79.77,1683.57,69.07,0.5844,1,0,1920,1080,2073600,2,202.0,4.95,114.0,BALANCED,85.7
racing,3840x2160,medium,1,none,77.78,2555.93,62.4,36.78,86.29,77.72,1689.76,67.33,0.4728,0,0,3840,2160,8294400,1,23.4,42.74,11.5,BALANCED,62.4
rpg_open_world,1920x1080,low,0,none,40.44,1166.26,28.47,56.28,77.29,58.95,1678.46,62.91,1.3916,0,0,1920,1080,2073600,0,108.1,9.25,61.1,BALANCED,100.0
racing,2560x1440,medium,0,dlss_balanced,91.48,1954.13,47.71,28.41,75.07,89.01,1663.16,68.38,0.3105,0,1,2560,1440,3686400,1,144.0,6.94,69.8,THERMAL,70.0
moba,1920x1080,high,0,none,70.32,1994.5,48.69,54.5,80.02,69.95,1695.0,60.62,0.7749,0,0,1920,1080,2073600,2,200.7,4.98,129.7,BALANCED,100.0
rpg_open_world,1920x1080,medium,0,fsr_balanced,66.36,1753.01,42.8,54.84,70.57,71.12,1695.0,67.11,0.8264,0,0,1920,1080,2073600,1,134.0,7.46,85.6,BALANCED,100.0
fps_competitive,1920x1080,ultra,0,fsr_balanced,76.41,2361.37,57.65,45.01,71.38,78.85,1665.95,73.53,0.5891,1,0,1920,1080,2073600,3,176.0,5.68,102.4,BALANCED,88.4
battle_royale,2560x1440,ultra,0,dlss_quality,99.0,3109.07,75.91,59.66,84.76,93.26,1561.9,80.0,0.6026,1,1,2560,1440,3686400,3,39.7,25.19,24.6,THERMAL,51.5
strategy,1920x1080,low,1,none,47.02,1677.3,40.95,67.94,81.67,61.52,1695.0,60.59,1.445,0,0,1920,1080,2073600,0,42.7,23.42,24.7,BALANCED,88.5
racing,1920x1080,high,0,fsr_quality,73.46,2149.83,52.49,57.18,76.36,82.11,1666.7,75.4,0.7784,0,0,1920,1080,2073600,2,163.6,6.11,98.9,BALANCED,78.7
battle_royale,1920x1080,medium,0,fsr_balanced,60.67,1846.79,45.09,62.97,75.13,65.44,1695.0,61.54,1.0379,0,0,1920,1080,2073600,1,186.5,5.36,105.8,BALANCED,100.0
fps_aaa,1920x1080,ultra,0,fsr_balanced,78.18,2572.7,62.81,39.45,68.98,79.16,1695.0,62.5,0.5047,0,0,1920,1080,2073600,3,87.8,11.39,41.1,BALANCED,87.5
moba,1920x1080,high,0,dlss_performance,68.96,2131.3,52.03,64.14,78.75,74.28,1652.55,75.39,0.93,1,0,1920,1080,2073600,2,340.9,2.93,187.5,BALANCED,100.0
strategy,1920x1080,epic,1,fsr_balanced,84.51,3483.33,85.04,75.26,82.52,77.07,1695.0,78.48,0.8905,1,0,1920,1080,2073600,4,16.0,62.5,8.2,MEMORY,59.5
racing,2560x1440,medium,1,dlss_quality,82.15,2473.66,60.39,17.46,64.18,80.99,1695.0,72.01,0.2126,0,0,2560,1440,3686400,1,68.5,14.6,31.7,BALANCED,82.0
strategy,2560x1440,ultra,0,fsr_balanced,94.4,3071.88,75.0,51.76,87.62,95.05,1522.74,77.24,0.5483,1,1,2560,1440,3686400,3,21.7,46.08,14.0,THERMAL,39.5
fps_aaa,1920x1080,epic,0,fsr_balanced,92.33,2674.78,65.3,40.36,74.86,93.87,1377.77,78.1,0.4371,0,1,1920,1080,2073600,4,51.2,19.53,23.2,THERMAL,64.1
moba,3840x2160,high,0,fsr_quality,87.23,3124.1,76.27,53.01,72.71,85.34,1634.92,79.22,0.6078,1,1,3840,2160,8294400,2,46.7,21.41,29.0,THERMAL,61.1
strategy,1920x1080,epic,0,dlss_balanced,87.25,2687.28,65.61,58.25,67.23,93.42,1463.37,76.64,0.6677,1,1,1920,1080,2073600,4,40.3,24.81,22.5,THERMAL,56.9
moba,1920x1080,high,0,dlss_balanced,80.06,2440.77,59.59,50.93,84.08,84.59,1686.82,67.76,0.6361,1,0,1920,1080,2073600,2,279.2,3.58,163.6,BALANCED,66.2
moba,1920x1080,medium,0,none,68.46,1354.34,33.07,53.94,67.87,75.21,1695.0,64.01,0.7878,0,0,1920,1080,2073600,1,260.3,3.84,146.4,BALANCED,99.4
strategy,2560x1440,ultra,1,dlss_quality,96.05,3472.5,84.78,78.23,78.7,90.46,1689.35,80.0,0.8145,1,1,2560,1440,3686400,3,12.7,78.74,7.8,THERMAL,38.5
rpg_open_world,1920x1080,ultra,1,none,99.0,3533.88,86.28,64.56,70.53,90.87,1600.14,73.84,0.6521,1,1,1920,1080,2073600,3,23.0,43.48,10.4,THERMAL,45.3
racing,1280x720,medium,0,dlss_quality,39.86,1348.47,32.92,48.98,76.81,56.1,1695.0,57.25,1.2287,0,0,1280,720,921600,1,331.3,3.02,191.6,BALANCED,100.0
fps_competitive,1920x1080,medium,0,none,64.41,1760.93,42.99,56.93,66.16,67.76,1682.09,65.42,0.884,0,0,1920,1080,2073600,1,200.4,4.99,113.2,BALANCED,100.0
moba,1280x720,ultra,1,none,66.44,2725.17,66.53,43.53,82.64,74.39,1695.0,61.71,0.6552,1,0,1280,720,921600,3,82.7,12.09,40.7,BALANCED,95.0
moba,3840x2160,high,0,none,95.66,2935.66,71.67,78.39,71.79,98.0,1582.76,80.0,0.8195,1,1,3840,2160,8294400,2,32.2,31.06,18.7,THERMAL,51.5
moba,2560x1440,ultra,0,dlss_performance,92.88,3224.86,78.73,50.22,78.59,88.79,1627.2,76.4,0.5407,1,1,2560,1440,3686400,3,106.6,9.38,66.7,THERMAL,70.0
rpg_open_world,1920x1080,ultra,0,none,83.56,2431.87,59.37,65.98,71.72,84.23,1695.0,69.54,0.7896,0,0,1920,1080,2073600,3,52.5,19.05,31.8,BALANCED,67.3
fps_aaa,1920x1080,high,0,none,70.89,2389.14,58.33,55.47,70.9,81.84,1695.0,67.16,0.7825,0,0,1920,1080,2073600,2,89.5,11.17,52.6,BALANCED,79.5
moba,2560x1440,epic,0,none,78.7,3303.32,80.65,66.12,75.71,80.75,1695.0,67.93,0.8401,1,0,2560,1440,3686400,4,38.2,26.18,22.5,MEMORY,68.2
rpg_open_world,3840x2160,ultra,0,dlss_quality,78.69,3398.93,82.98,60.6,75.25,82.83,1628.1,80.0,0.77,1,0,3840,2160,8294400,3,20.7,48.31,9.5,MEMORY,50.3
battle_royale,1280x720,ultra,1,none,76.34,2858.33,69.78,65.31,74.58,88.7,1592.75,66.04,0.8556,0,1,1280,720,921600,3,49.1,20.37,23.7,THERMAL,62.7
racing,1920x1080,low,1,none,50.66,1501.77,36.66,38.68,74.49,62.94,1632.19,70.08,0.7635,0,0,1920,1080,2073600,0,92.5,10.81,59.3,BALANCED,100.0
strategy,1280x720,epic,0,dlss_performance,71.03,2752.44,67.2,65.21,80.11,72.57,1649.06,68.78,0.9181,1,0,1280,720,921600,4,78.0,12.82,36.4,BALANCED,100.0
fps_competitive,2560x1440,high,0,none,87.5,2713.88,66.26,57.61,67.21,94.04,1600.87,80.0,0.6584,1,1,2560,1440,3686400,2,78.6,12.72,47.0,THERMAL,70.0
rpg_open_world,2560x1440,epic,1,none,99.0,3773.47,92.13,37.72,82.52,91.98,1639.25,75.46,0.381,1,1,2560,1440,3686400,4,8.7,114.94,4.6,THERMAL,30.8
racing,1920x1080,high,0,none,79.18,2210.61,53.97,40.62,71.37,79.61,1676.94,73.33,0.5129,0,0,1920,1080,2073600,2,118.5,8.44,73.5,BALANCED,86.2
rpg_open_world,2560x1440,high,0,fsr_quality,90.58,2395.8,58.49,47.14,72.4,86.63,1670.0,76.87,0.5205,0,1,2560,1440,3686400,2,60.0,16.67,36.3,THERMAL,70.0
moba,1920x1080,high,0,none,68.51,2159.4,52.72,50.02,81.75,79.34,1695.0,70.52,0.7301,1,0,1920,1080,2073600,2,172.9,5.78,81.6,BALANCED,87.0
battle_royale,1280x720,high,0,none,78.66,1786.28,43.61,66.02,79.61,81.78,1683.62,67.52,0.8393,0,0,1280,720,921600,2,142.0,7.04,71.1,BALANCED,79.7
battle_royale,1920x1080,high,0,fsr_quality,76.21,2313.39,56.48,55.82,87.54,79.59,1695.0,73.71,0.7324,0,0,1920,1080,2073600,2,116.1,8.61,64.6,BALANCED,81.2
strategy,1920x1080,ultra,0,fsr_quality,84.73,2854.16,69.68,99.0,78.53,89.91,1638.78,73.49,1.1684,1,1,1920,1080,2073600,3,45.3,22.08,28.3,THERMAL,50.2
racing,2560x1440,medium,0,fsr_balanced,82.48,1888.62,46.11,40.35,73.6,80.75,1684.74,77.63,0.4892,0,0,2560,1440,3686400,1,120.4,8.31,72.1,BALANCED,82.7
fps_aaa,1920x1080,ultra,0,dlss_performance,84.43,2541.27,62.04,29.08,77.02,91.47,1625.57,65.95,0.3445,0,1,1920,1080,2073600,3,100.4,9.96,50.5,THERMAL,70.0
fps_aaa,1920x1080,high,0,fsr_balanced,83.28,2099.7,51.26,30.6,82.94,80.23,1673.0,73.76,0.3674,0,0,1920,1080,2073600,2,111.5,8.97,69.5,BALANCED,79.3
strategy,2560x1440,ultra,0,dlss_balanced,95.61,2920.6,71.3,73.53,71.82,88.27,1619.9,75.19,0.7691,1,1,2560,1440,3686400,3,34.5,28.99,15.9,THERMAL,53.0
rpg_open_world,1920x1080,medium,0,dlss_quality,66.71,1682.14,41.07,34.45,83.18,70.12,1676.58,68.07,0.5164,0,0,1920,1080,2073600,1,127.2,7.86,78.2,BALANCED,95.0
strategy,1920x1080,medium,0,none,64.32,1574.5,38.44,87.23,78.83,75.83,1695.0,62.1,1.3562,0,0,1920,1080,2073600,1,65.9,15.17,32.6,CPU,97.5
battle_royale,1920x1080,ultra,0,none,87.24,2608.49,63.68,23.18,73.77,88.69,1631.81,80.0,0.2657,0,1,1920,1080,2073600,3,64.9,15.41,30.9,THERMAL,70.0
moba,2560x1440,epic,0,none,90.41,3104.08,75.78,68.15,75.82,89.53,1574.46,80.0,0.7538,1,1,2560,1440,3686400,4,44.4,22.52,27.8,THERMAL,59.6
fps_aaa,1920x1080,medium,1,none,66.27,2370.08,57.86,38.81,78.11,70.74,1583.6,68.43,0.5857,0,0,1920,1080,2073600,1,56.5,17.7,33.1,BALANCED,97.7
battle_royale,2560x1440,high,0,none,83.68,2285.03,55.79,57.99,84.24,88.87,1589.62,65.24,0.693,0,1,2560,1440,3686400,2,56.4,17.73,32.6,THERMAL,62.6
moba,2560x1440,epic,1,fsr_quality,99.0,4128.1,100.78,76.6,83.35,94.8,1491.32,80.0,0.7738,1,1,2560,1440,3686400,4,11.8,84.75,5.4,THERMAL,32.9
rpg_open_world,1920x1080,low,0,dlss_balanced,45.19,1103.77,26.95,56.56,69.66,53.47,1587.12,54.87,1.2517,0,0,1920,1080,2073600,0,208.9,4.79,121.7,BALANCED,100.0
fps_competitive,1920x1080,medium,0,none,62.35,1517.36,37.04,41.13,70.33,70.9,1630.11,64.9,0.6597,0,0,1920,1080,2073600,1,236.1,4.24,133.9,BALANCED,100.0
fps_aaa,2560x1440,ultra,0,dlss_performance,87.93,3181.56,77.67,46.38,75.92,89.17,1582.77,80.0,0.5275,0,1,2560,1440,3686400,3,65.0,15.38,38.8,THERMAL,70.0
fps_competitive,1920x1080,ultra,1,fsr_balanced,81.83,3253.16,79.42,42.33,68.48,88.02,1678.18,79.08,0.5173,1,1,1920,1080,2073600,3,59.0,16.95,32.6,THERMAL,69.3
rpg_open_world,1920x1080,high,0,none,75.43,2155.09,52.61,55.22,80.64,86.92,1646.03,63.12,0.732,0,1,1920,1080,2073600,2,62.4,16.03,28.9,THERMAL,70.0
strategy,1920x1080,epic,0,fsr_balanced,90.24,2813.29,68.68,78.14,79.32,86.91,1695.0,61.21,0.8659,1,1,1920,1080,2073600,4,41.4,24.15,25.6,THERMAL,57.6
strategy,1280x720,ultra,0,fsr_quality,72.98,2222.47,54.26,74.06,64.55,80.55,1695.0,76.6,1.0148,0,0,1280,720,921600,3,87.2,11.47,53.8,BALANCED,83.3
racing,1920x1080,high,0,dlss_performance,66.18,2255.62,55.07,24.23,78.28,77.05,1695.0,70.42,0.3662,0,0,1920,1080,2073600,2,210.2,4.76,131.8,BALANCED,93.9
strategy,1920x1080,ultra,0,fsr_balanced,82.88,2667.08,65.11,68.19,78.5,76.71,1695.0,74.23,0.8228,1,0,1920,1080,2073600,3,64.6,15.48,29.3,BALANCED,94.9
moba,2560x1440,epic,0,fsr_quality,94.87,3270.52,79.85,74.08,73.44,91.89,1573.31,80.0,0.7808,1,1,2560,1440,3686400,4,49.6,20.16,30.2,THERMAL,63.1
rpg_open_world,2560x1440,high,0,dlss_balanced,88.85,2449.6,59.8,52.03,80.2,88.98,1642.99,78.89,0.5856,0,1,2560,1440,3686400,2,80.2,12.47,42.0,THERMAL,70.0
battle_royale,1920x1080,medium,0,none,69.91,1745.06,42.6,41.58,82.24,76.17,1695.0,68.02,0.5947,0,0,1920,1080,2073600,1,92.2,10.85,57.0,BALANCED,91.5
racing,3840x2160,ultra,0,dlss_quality,78.04,3442.03,84.03,48.02,75.63,83.96,1632.23,63.78,0.6154,1,0,3840,2160,8294400,3,39.0,25.64,18.6,MEMORY,59.1
strategy,1920x1080,ultra,1,none,85.74,2966.3,72.42,61.2,81.69,88.92,1695.0,69.39,0.7138,1,1,1920,1080,2073600,3,15.9,62.89,9.6,THERMAL,40.6
fps_competitive,1920x1080,high,0,none,79.42,1846.96,45.09,47.48,79.2,75.48,1695.0,71.34,0.5979,0,0,1920,1080,2073600,2,181.0,5.52,102.9,BALANCED,98.5
fps_aaa,1920x1080,low,0,none,65.45,1237.09,30.2,54.84,74.01,67.77,1695.0,65.61,0.8379,0,0,1920,1080,2073600,0,139.6,7.16,74.1,BALANCED,100.0
moba,1920x1080,epic,1,dlss_balanced,76.56,3578.54,87.37,59.02,70.05,82.59,1675.23,80.0,0.7708,1,0,1920,1080,2073600,4,52.9,18.9,28.6,MEMORY,72.5
strategy,1920x1080,high,1,dlss_balanced,67.92,2806.01,68.51,88.81,75.57,78.67,1660.61,74.97,1.3076,1,0,1920,1080,2073600,2,47.3,21.14,26.5,CPU,80.5
battle_royale,2560x1440,high,0,dlss_balanced,85.79,2696.71,65.84,61.44,75.95,81.03,1658.55,73.01,0.7162,0,0,2560,1440,3686400,2,98.0,10.2,51.5,BALANCED,81.9
fps_aaa,1920x1080,low,0,none,46.29,1355.77,33.1,34.02,72.51,64.88,1647.13,57.01,0.7349,0,0,1920,1080,2073600,0,122.6,8.16,63.6,BALANCED,100.0
fps_aaa,2560x1440,ultra,0,fsr_balanced,95.72,3090.55,75.45,42.66,83.83,91.45,1629.68,78.94,0.4457,0,1,2560,1440,3686400,3,40.2,24.88,20.3,THERMAL,51.8
fps_competitive,1920x1080,high,0,none,69.09,2127.67,51.94,46.45,80.55,76.24,1695.0,60.2,0.6723,1,0,1920,1080,2073600,2,185.1,5.4,101.0,BALANCED,96.3
battle_royale,2560x1440,epic,0,fsr_balanced,89.18,3205.52,78.26,49.05,91.96,85.66,1695.0,70.27,0.5501,1,1,2560,1440,3686400,4,37.5,26.67,22.9,THERMAL,40.0
racing,2560x1440,low,0,fsr_balanced,58.81,1352.36,33.02,62.92,73.3,72.5,1661.4,68.07,1.0698,0,0,2560,1440,3686400,0,178.1,5.61,112.7,BALANCED,100.0
fps_competitive,1920x1080,medium,0,fsr_balanced,78.45,1867.79,45.6,60.19,82.7,78.74,1639.67,70.45,0.7673,0,0,1920,1080,2073600,1,306.9,3.26,163.4,BALANCED,83.8
fps_aaa,1920x1080,low,0,none,57.95,1288.49,31.46,39.68,79.85,68.72,1695.0,64.4,0.6849,0,0,1920,1080,2073600,0,144.2,6.93,90.7,BALANCED,100.0
rpg_open_world,1920x1080,high,0,dlss_quality,70.45,2158.75,52.7,61.82,79.37,76.18,1488.66,71.59,0.8775,0,0,1920,1080,2073600,2,110.7,9.03,57.3,BALANCED,96.5
rpg_open_world,2560x1440,high,1,dlss_quality,71.39,3224.65,78.73,53.59,74.35,75.24,1695.0,80.0,0.7507,1,0,2560,1440,3686400,2,34.1,29.33,21.9,BALANCED,82.0
fps_competitive,2560x1440,medium,0,dlss_balanced,57.07,2286.05,55.81,57.66,75.74,63.8,1695.0,73.7,1.0102,1,0,2560,1440,3686400,1,213.2,4.69,120.9,BALANCED,100.0
fps_aaa,2560x1440,high,0,dlss_performance,93.83,2551.71,62.3,43.16,74.03,83.4,1651.93,68.81,0.46,0,0,2560,1440,3686400,2,86.3,11.59,52.8,GPU,74.8
fps_aaa,2560x1440,high,0,none,73.22,2553.77,62.35,42.91,90.6,76.28,1695.0,62.08,0.586,0,0,2560,1440,3686400,2,46.5,21.51,29.6,BALANCED,72.2
rpg_open_world,1920x1080,medium,1,none,48.36,2054.09,50.15,59.31,84.15,67.81,1695.0,57.56,1.2265,0,0,1920,1080,2073600,1,45.6,21.93,21.1,BALANCED,85.4
racing,1920x1080,high,0,none,66.18,2357.03,57.54,43.99,72.12,79.34,1695.0,63.4,0.6648,0,0,1920,1080,2073600,2,98.0,10.2,52.3,BALANCED,87.0
strategy,1280x720,medium,0,fsr_quality,45.24,1515.03,36.99,77.74,79.58,67.03,1695.0,58.04,1.7182,0,0,1280,720,921600,1,141.7,7.06,86.4,BALANCED,100.0
fps_aaa,1920x1080,ultra,0,fsr_quality,85.96,2362.44,57.68,41.89,81.9,84.9,1695.0,73.61,0.4873,0,0,1920,1080,2073600,3,67.2,14.88,42.2,BALANCED,70.3
strategy,1920x1080,high,0,none,51.64,2029.2,49.54,65.04,75.87,70.47,1695.0,62.53,1.2594,0,0,1920,1080,2073600,2,54.6,18.32,35.4,BALANCED,96.4
moba,3840x2160,high,0,dlss_balanced,90.02,2684.3,65.53,69.38,71.68,86.2,1635.37,75.43,0.7707,1,1,3840,2160,8294400,2,81.6,12.25,49.6,THERMAL,70.0
fps_aaa,1920x1080,medium,0,dlss_balanced,71.6,1574.73,38.45,47.37,77.48,70.19,1695.0,70.65,0.6616,0,0,1920,1080,2073600,1,194.2,5.15,100.3,BALANCED,100.0
strategy,2560x1440,medium,0,none,76.73,1714.1,41.85,83.86,72.99,81.28,1676.87,66.49,1.0929,0,0,2560,1440,3686400,1,38.9,25.71,23.4,BALANCED,67.1
racing,2560x1440,low,0,none,59.89,1586.13,38.72,18.59,81.82,65.25,1632.21,65.8,0.3105,0,0,2560,1440,3686400,0,110.9,9.02,58.4,BALANCED,100.0
racing,1920x1080,high,0,none,65.29,2102.78,51.34,25.8,76.84,81.74,1641.15,71.13,0.3952,0,0,1920,1080,2073600,2,111.8,8.94,50.6,BALANCED,79.8
fps_aaa,1920x1080,ultra,1,fsr_balanced,75.27,3451.96,84.28,54.57,83.81,76.4,1695.0,74.16,0.725,0,0,1920,1080,2073600,3,49.8,20.08,28.3,MEMORY,84.0
battle_royale,1920x1080,high,0,none,78.3,2292.79,55.98,49.98,65.82,83.05,1695.0,63.53,0.6383,0,0,1920,1080,2073600,2,97.5,10.26,56.0,BALANCED,75.9
moba,2560x1440,medium,0,none,66.04,2360.27,57.62,58.34,63.64,77.53,1695.0,66.58,0.8835,1,0,2560,1440,3686400,1,145.6,6.87,72.1,BALANCED,92.4
fps_aaa,2560x1440,ultra,0,fsr_balanced,99.0,3264.9,79.71,45.68,71.48,86.42,1695.0,76.15,0.4615,0,1,2560,1440,3686400,3,41.1,24.33,25.3,THERMAL,57.4
moba,1920x1080,high,1,fsr_quality,65.46,2877.47,70.25,63.08,77.92,77.5,1695.0,55.67,0.9637,1,0,1920,1080,2073600,2,105.3,9.5,56.9,BALANCED,92.5
moba,1920x1080,low,0,none,57.99,1052.11,25.69,66.36,75.72,67.01,1613.61,62.62,1.1443,0,0,1920,1080,2073600,0,307.7,3.25,174.5,BALANCED,100.0
strategy,1920x1080,high,0,fsr_quality,72.21,2278.06,55.62,74.07,84.45,81.8,1695.0,60.31,1.0258,0,0,1920,1080,2073600,2,77.9,12.84,40.3,BALANCED,74.6
battle_royale,2560x1440,ultra,0,none,85.3,2911.99,71.09,63.59,74.01,85.45,1598.16,77.3,0.7455,0,1,2560,1440,3686400,3,41.1,24.33,24.2,THERMAL,57.4
strategy,1920x1080,medium,0,none,53.53,1713.95,41.84,75.27,74.32,65.93,1695.0,63.58,1.4061,0,0,1920,1080,2073600,1,67.5,14.81,41.2,BALANCED,100.0
strategy,1920x1080,ultra,0,none,79.47,2736.47,66.81,60.39,78.27,83.22,1575.71,74.4,0.7598,1,0,1920,1080,2073600,3,36.5,27.4,23.1,BALANCED,59.7
battle_royale,2560x1440,ultra,0,dlss_quality,77.99,3272.35,79.89,29.58,69.95,78.75,1671.99,64.03,0.3793,1,0,2560,1440,3686400,3,56.6,17.67,30.1,BALANCED,86.5
fps_aaa,2560x1440,high,0,dlss_balanced,79.08,2712.7,66.23,55.77,77.43,81.83,1666.95,74.76,0.7052,0,0,2560,1440,3686400,2,84.6,11.82,40.5,BALANCED,79.5
fps_aaa,3840x2160,high,0,fsr_quality,96.23,2802.26,68.41,43.45,86.05,83.88,1695.0,67.27,0.4515,0,0,3840,2160,8294400,2,29.6,33.78,14.4,GPU,48.1
battle_royale,2560x1440,high,0,fsr_balanced,95.85,2548.3,62.21,61.19,88.32,92.47,1569.72,71.03,0.6384,0,1,2560,1440,3686400,2,63.4,15.77,35.1,THERMAL,65.0
strategy,1280x720,ultra,0,none,77.36,2275.76,55.56,47.11,68.54,82.71,1695.0,80.0,0.609,0,0,1280,720,921600,3,58.5,17.09,31.2,BALANCED,75.9
rpg_open_world,1920x1080,high,0,none,72.25,2331.68,56.93,50.89,83.88,75.99,1695.0,77.38,0.7043,0,0,1920,1080,2073600,2,76.9,13.0,38.3,BALANCED,92.0
moba,2560x1440,low,0,fsr_balanced,77.2,1536.88,37.52,57.08,78.72,77.81,1684.47,79.27,0.7395,0,0,2560,1440,3686400,0,301.1,3.32,189.8,BALANCED,91.6
fps_aaa,1920x1080,low,0,fsr_balanced,58.31,1544.44,37.71,33.36,74.05,66.55,1695.0,66.81,0.5721,0,0,1920,1080,2073600,0,205.2,4.87,93.9,BALANCED,100.0
rpg_open_world,2560x1440,ultra,0,none,83.0,2763.72,67.47,46.12,75.91,88.06,1627.8,79.63,0.5557,0,1,2560,1440,3686400,3,29.5,33.9,17.0,THERMAL,49.7
racing,1920x1080,high,1,none,74.51,2770.97,67.65,39.25,62.48,74.58,1632.04,65.39,0.5268,0,0,1920,1080,2073600,2,60.1,16.64,35.2,BALANCED,100.0
rpg_open_world,3840x2160,high,0,none,99.0,3062.23,74.76,54.57,72.66,86.77,1695.0,77.81,0.5512,0,1,3840,2160,8294400,2,21.5,46.51,12.8,THERMAL,44.3
fps_competitive,2560x1440,medium,0,none,83.64,2346.37,57.28,50.13,78.05,80.47,1675.26,79.7,0.5994,1,0,2560,1440,3686400,1,119.9,8.34,59.7,BALANCED,83.6
